,forecast_date,target,target_end_date,location,location_name,type,quantile,value
10,2020-06-04,55 day ahead cum death,2020-07-29,24,Maryland,quantile,0.4,5505.0
11,2020-06-04,55 day ahead cum death,2020-07-29,24,Maryland,quantile,0.45,5548.0
12,2020-06-04,55 day ahead cum death,2020-07-29,24,Maryland,quantile,0.5,5569.0
13,2020-06-04,55 day ahead cum death,2020-07-29,24,Maryland,quantile,0.55,5780.0
14,2020-06-04,55 day ahead cum death,2020-07-29,24,Maryland,quantile,0.6,5921.0
15,2020-06-04,55 day ahead cum death,2020-07-29,24,Maryland,quantile,0.65,6160.0
16,2020-06-04,55 day ahead cum death,2020-07-29,24,Maryland,quantile,0.7,6255.0
17,2020-06-04,55 day ahead cum death,2020-07-29,24,Maryland,quantile,0.75,6502.0
18,2020-06-04,55 day ahead cum death,2020-07-29,24,Maryland,quantile,0.8,6614.0
19,2020-06-04,55 day ahead cum death,2020-07-29,24,Maryland,quantile,0.85,7121.5
20,2020-06-04,55 day ahead cum death,2020-07-29,24,Maryland,quantile,0.9,7278.0
21,2020-06-04,55 day ahead cum death,2020-07-29,24,Maryland,quantile,0.95,8130.0
22,2020-06-04,55 day ahead cum death,2020-07-29,24,Maryland,quantile,0.975,8573.25
23,2020-06-04,55 day ahead cum death,2020-07-29,24,Maryland,quantile,0.99,8652.9
0,2020-06-04,56 day ahead cum death,2020-07-30,11,District of Columbia,point,NA,1072.225806451613
1,2020-06-04,56 day ahead cum death,2020-07-30,11,District of Columbia,quantile,0.01,700.4
2,2020-06-04,56 day ahead cum death,2020-07-30,11,District of Columbia,quantile,0.025,749.0
3,2020-06-04,56 day ahead cum death,2020-07-30,11,District of Columbia,quantile,0.05,778.0
4,2020-06-04,56 day ahead cum death,2020-07-30,11,District of Columbia,quantile,0.1,792.0
5,2020-06-04,56 day ahead cum death,2020-07-30,11,District of Columbia,quantile,0.15,826.5
6,2020-06-04,56 day ahead cum death,2020-07-30,11,District of Columbia,quantile,0.2,850.0
7,2020-06-04,56 day ahead cum death,2020-07-30,11,District of Columbia,quantile,0.25,868.5
8,2020-06-04,56 day ahead cum death,2020-07-30,11,District of Columbia,quantile,0.3,888.0
9,2020-06-04,56 day ahead cum death,2020-07-30,11,District of Columbia,quantile,0.35,938.5
10,2020-06-04,56 day ahead cum death,2020-07-30,11,District of Columbia,quantile,0.4,960.0
11,2020-06-04,56 day ahead cum death,2020-07-30,11,District of Columbia,quantile,0.45,987.0
12,2020-06-04,56 day ahead cum death,2020-07-30,11,District of Columbia,quantile,0.5,1004.0
13,2020-06-04,56 day ahead cum death,2020-07-30,11,District of Columbia,quantile,0.55,1036.5
14,2020-06-04,56 day ahead cum death,2020-07-30,11,District of Columbia,quantile,0.6,1058.0
15,2020-06-04,56 day ahead cum death,2020-07-30,11,District of Columbia,quantile,0.65,1114.5
16,2020-06-04,56 day ahead cum death,2020-07-30,11,District of Columbia,quantile,0.7,1179.0
17,2020-06-04,56 day ahead cum death,2020-07-30,11,District of Columbia,quantile,0.75,1202.5
18,2020-06-04,56 day ahead cum death,2020-07-30,11,District of Columbia,quantile,0.8,1266.0
19,2020-06-04,56 day ahead cum death,2020-07-30,11,District of Columbia,quantile,0.85,1377.0
20,2020-06-04,56 day ahead cum death,2020-07-30,11,District of Columbia,quantile,0.9,1456.0
21,2020-06-04,56 day ahead cum death,2020-07-30,11,District of Columbia,quantile,0.95,1578.0
22,2020-06-04,56 day ahead cum death,2020-07-30,11,District of Columbia,quantile,0.975,1617.0
23,2020-06-04,56 day ahead cum death,2020-07-30,11,District of Columbia,quantile,0.99,1669.1999999999998
0,2020-06-04,56 day ahead cum death,2020-07-30,24,Maryland,point,NA,5938.5161290322585
1,2020-06-04,56 day ahead cum death,2020-07-30,24,Maryland,quantile,0.01,4064.2
2,2020-06-04,56 day ahead cum death,2020-07-30,24,Maryland,quantile,0.025,4201.0
3,2020-06-04,56 day ahead cum death,2020-07-30,24,Maryland,quantile,0.05,4380.0
4,2020-06-04,56 day ahead cum death,2020-07-30,24,Maryland,quantile,0.1,4491.0
5,2020-06-04,56 day ahead cum death,2020-07-30,24,Maryland,quantile,0.15,4642.5
6,2020-06-04,56 day ahead cum death,2020-07-30,24,Maryland,quantile,0.2,4995.0
7,2020-06-04,56 day ahead cum death,2020-07-30,24,Maryland,quantile,0.25,5264.0
8,2020-06-04,56 day ahead cum death,2020-07-30,24,Maryland,quantile,0.3,5415.0
9,2020-06-04,56 day ahead cum death,2020-07-30,24,Maryland,quantile,0.35,5431.0
10,2020-06-04,56 day ahead cum death,2020-07-30,24,Maryland,quantile,0.4,5557.0
11,2020-06-04,56 day ahead cum death,2020-07-30,24,Maryland,quantile,0.45,5600.0
12,2020-06-04,56 day ahead cum death,2020-07-30,24,Maryland,quantile,0.5,5619.0
13,2020-06-04,56 day ahead cum death,2020-07-30,24,Maryland,quantile,0.55,5852.5
14,2020-06-04,56 day ahead cum death,2020-07-30,24,Maryland,quantile,0.6,5997.0
15,2020-06-04,56 day ahead cum death,2020-07-30,24,Maryland,quantile,0.65,6220.5
16,2020-06-04,56 day ahead cum death,2020-07-30,24,Maryland,quantile,0.7,6329.0
17,2020-06-04,56 day ahead cum death,2020-07-30,24,Maryland,quantile,0.75,6577.0
18,2020-06-04,56 day ahead cum death,2020-07-30,24,Maryland,quantile,0.8,6674.0
19,2020-06-04,56 day ahead cum death,2020-07-30,24,Maryland,quantile,0.85,7214.0
20,2020-06-04,56 day ahead cum death,2020-07-30,24,Maryland,quantile,0.9,7366.0
21,2020-06-04,56 day ahead cum death,2020-07-30,24,Maryland,quantile,0.95,8248.0
22,2020-06-04,56 day ahead cum death,2020-07-30,24,Maryland,quantile,0.975,8687.0
23,2020-06-04,56 day ahead cum death,2020-07-30,24,Maryland,quantile,0.99,8766.2
0,2020-06-04,57 day ahead cum death,2020-07-31,11,District of Columbia,point,NA,1084.1290322580646
1,2020-06-04,57 day ahead cum death,2020-07-31,11,District of Columbia,quantile,0.01,705.0999999999999
2,2020-06-04,57 day ahead cum death,2020-07-31,11,District of Columbia,quantile,0.025,753.25
3,2020-06-04,57 day ahead cum death,2020-07-31,11,District of Columbia,quantile,0.05,782.5
4,2020-06-04,57 day ahead cum death,2020-07-31,11,District of Columbia,quantile,0.1,803.0
5,2020-06-04,57 day ahead cum death,2020-07-31,11,District of Columbia,quantile,0.15,833.0
6,2020-06-04,57 day ahead cum death,2020-07-31,11,District of Columbia,quantile,0.2,854.0
7,2020-06-04,57 day ahead cum death,2020-07-31,11,District of Columbia,quantile,0.25,872.0
8,2020-06-04,57 day ahead cum death,2020-07-31,11,District of Columbia,quantile,0.3,894.0
9,2020-06-04,57 day ahead cum death,2020-07-31,11,District of Columbia,quantile,0.35,948.5
10,2020-06-04,57 day ahead cum death,2020-07-31,11,District of Columbia,quantile,0.4,971.0
11,2020-06-04,57 day ahead cum death,2020-07-31,11,District of Columbia,quantile,0.45,1003.0
12,2020-06-04,57 day ahead cum death,2020-07-31,11,District of Columbia,quantile,0.5,1016.0
13,2020-06-04,57 day ahead cum death,2020-07-31,11,District of Columbia,quantile,0.55,1048.5
14,2020-06-04,57 day ahead cum death,2020-07-31,11,District of Columbia,quantile,0.6,1065.0
15,2020-06-04,57 day ahead cum death,2020-07-31,11,District of Columbia,quantile,0.65,1126.0
16,2020-06-04,57 day ahead cum death,2020-07-31,11,District of Columbia,quantile,0.7,1188.0
17,2020-06-04,57 day ahead cum death,2020-07-31,11,District of Columbia,quantile,0.75,1219.5
18,2020-06-04,57 day ahead cum death,2020-07-31,11,District of Columbia,quantile,0.8,1282.0
19,2020-06-04,57 day ahead cum death,2020-07-31,11,District of Columbia,quantile,0.85,1398.0
20,2020-06-04,57 day ahead cum death,2020-07-31,11,District of Columbia,quantile,0.9,1477.0
21,2020-06-04,57 day ahead cum death,2020-07-31,11,District of Columbia,quantile,0.95,1599.5
22,2020-06-04,57 day ahead cum death,2020-07-31,11,District of Columbia,quantile,0.975,1642.25
23,2020-06-04,57 day ahead cum death,2020-07-31,11,District of Columbia,quantile,0.99,1691.3
0,2020-06-04,57 day ahead cum death,2020-07-31,24,Maryland,point,NA,6002.064516129032
1,2020-06-04,57 day ahead cum death,2020-07-31,24,Maryland,quantile,0.01,4092.9999999999995
2,2020-06-04,57 day ahead cum death,2020-07-31,24,Maryland,quantile,0.025,4237.0
3,2020-06-04,57 day ahead cum death,2020-07-31,24,Maryland,quantile,0.05,4416.0
4,2020-06-04,57 day ahead cum death,2020-07-31,24,Maryland,quantile,0.1,4537.0
5,2020-06-04,57 day ahead cum death,2020-07-31,24,Maryland,quantile,0.15,4674.5
6,2020-06-04,57 day ahead cum death,2020-07-31,24,Maryland,quantile,0.2,5031.0
7,2020-06-04,57 day ahead cum death,2020-07-31,24,Maryland,quantile,0.25,5310.0
8,2020-06-04,57 day ahead cum death,2020-07-31,24,Maryland,quantile,0.3,5462.0
9,2020-06-04,57 day ahead cum death,2020-07-31,24,Maryland,quantile,0.35,5483.0
10,2020-06-04,57 day ahead cum death,2020-07-31,24,Maryland,quantile,0.4,5622.0
11,2020-06-04,57 day ahead cum death,2020-07-31,24,Maryland,quantile,0.45,5647.0
12,2020-06-04,57 day ahead cum death,2020-07-31,24,Maryland,quantile,0.5,5677.0
13,2020-06-04,57 day ahead cum death,2020-07-31,24,Maryland,quantile,0.55,5919.0
14,2020-06-04,57 day ahead cum death,2020-07-31,24,Maryland,quantile,0.6,6065.0
15,2020-06-04,57 day ahead cum death,2020-07-31,24,Maryland,quantile,0.65,6284.5
16,2020-06-04,57 day ahead cum death,2020-07-31,24,Maryland,quantile,0.7,6388.0
17,2020-06-04,57 day ahead cum death,2020-07-31,24,Maryland,quantile,0.75,6654.0
18,2020-06-04,57 day ahead cum death,2020-07-31,24,Maryland,quantile,0.8,6745.0
19,2020-06-04,57 day ahead cum death,2020-07-31,24,Maryland,quantile,0.85,7315.0
20,2020-06-04,57 day ahead cum death,2020-07-31,24,Maryland,quantile,0.9,7449.0
21,2020-06-04,57 day ahead cum death,2020-07-31,24,Maryland,quantile,0.95,8364.5
22,2020-06-04,57 day ahead cum death,2020-07-31,24,Maryland,quantile,0.975,8804.5
23,2020-06-04,57 day ahead cum death,2020-07-31,24,Maryland,quantile,0.99,8895.4
0,2020-06-04,58 day ahead cum death,2020-08-01,11,District of Columbia,point,NA,1095.1612903225807
1,2020-06-04,58 day ahead cum death,2020-08-01,11,District of Columbia,quantile,0.01,710.2
2,2020-06-04,58 day ahead cum death,2020-08-01,11,District of Columbia,quantile,0.025,761.5
3,2020-06-04,58 day ahead cum death,2020-08-01,11,District of Columbia,quantile,0.05,791.0
4,2020-06-04,58 day ahead cum death,2020-08-01,11,District of Columbia,quantile,0.1,810.0
5,2020-06-04,58 day ahead cum death,2020-08-01,11,District of Columbia,quantile,0.15,839.0
6,2020-06-04,58 day ahead cum death,2020-08-01,11,District of Columbia,quantile,0.2,857.0
7,2020-06-04,58 day ahead cum death,2020-08-01,11,District of Columbia,quantile,0.25,877.0
8,2020-06-04,58 day ahead cum death,2020-08-01,11,District of Columbia,quantile,0.3,902.0
9,2020-06-04,58 day ahead cum death,2020-08-01,11,District of Columbia,quantile,0.35,960.0
10,2020-06-04,58 day ahead cum death,2020-08-01,11,District of Columbia,quantile,0.4,979.0
11,2020-06-04,58 day ahead cum death,2020-08-01,11,District of Columbia,quantile,0.45,1014.0
12,2020-06-04,58 day ahead cum death,2020-08-01,11,District of Columbia,quantile,0.5,1028.0
13,2020-06-04,58 day ahead cum death,2020-08-01,11,District of Columbia,quantile,0.55,1057.0
14,2020-06-04,58 day ahead cum death,2020-08-01,11,District of Columbia,quantile,0.6,1076.0
15,2020-06-04,58 day ahead cum death,2020-08-01,11,District of Columbia,quantile,0.65,1137.5
16,2020-06-04,58 day ahead cum death,2020-08-01,11,District of Columbia,quantile,0.7,1201.0
17,2020-06-04,58 day ahead cum death,2020-08-01,11,District of Columbia,quantile,0.75,1234.5
18,2020-06-04,58 day ahead cum death,2020-08-01,11,District of Columbia,quantile,0.8,1295.0
19,2020-06-04,58 day ahead cum death,2020-08-01,11,District of Columbia,quantile,0.85,1411.5
20,2020-06-04,58 day ahead cum death,2020-08-01,11,District of Columbia,quantile,0.9,1498.0
21,2020-06-04,58 day ahead cum death,2020-08-01,11,District of Columbia,quantile,0.95,1623.5
22,2020-06-04,58 day ahead cum death,2020-08-01,11,District of Columbia,quantile,0.975,1663.0
23,2020-06-04,58 day ahead cum death,2020-08-01,11,District of Columbia,quantile,0.99,1708.0
0,2020-06-04,58 day ahead cum death,2020-08-01,24,Maryland,point,NA,6065.645161290323
1,2020-06-04,58 day ahead cum death,2020-08-01,24,Maryland,quantile,0.01,4123.5
2,2020-06-04,58 day ahead cum death,2020-08-01,24,Maryland,quantile,0.025,4274.25
3,2020-06-04,58 day ahead cum death,2020-08-01,24,Maryland,quantile,0.05,4453.0
4,2020-06-04,58 day ahead cum death,2020-08-01,24,Maryland,quantile,0.1,4572.0
5,2020-06-04,58 day ahead cum death,2020-08-01,24,Maryland,quantile,0.15,4708.0
6,2020-06-04,58 day ahead cum death,2020-08-01,24,Maryland,quantile,0.2,5056.0
7,2020-06-04,58 day ahead cum death,2020-08-01,24,Maryland,quantile,0.25,5365.5
8,2020-06-04,58 day ahead cum death,2020-08-01,24,Maryland,quantile,0.3,5505.0
9,2020-06-04,58 day ahead cum death,2020-08-01,24,Maryland,quantile,0.35,5532.5
10,2020-06-04,58 day ahead cum death,2020-08-01,24,Maryland,quantile,0.4,5687.0
11,2020-06-04,58 day ahead cum death,2020-08-01,24,Maryland,quantile,0.45,5703.5
12,2020-06-04,58 day ahead cum death,2020-08-01,24,Maryland,quantile,0.5,5742.0
13,2020-06-04,58 day ahead cum death,2020-08-01,24,Maryland,quantile,0.55,5986.5
14,2020-06-04,58 day ahead cum death,2020-08-01,24,Maryland,quantile,0.6,6152.0
15,2020-06-04,58 day ahead cum death,2020-08-01,24,Maryland,quantile,0.65,6347.5
16,2020-06-04,58 day ahead cum death,2020-08-01,24,Maryland,quantile,0.7,6475.0
17,2020-06-04,58 day ahead cum death,2020-08-01,24,Maryland,quantile,0.75,6731.0
18,2020-06-04,58 day ahead cum death,2020-08-01,24,Maryland,quantile,0.8,6807.0
19,2020-06-04,58 day ahead cum death,2020-08-01,24,Maryland,quantile,0.85,7402.5
20,2020-06-04,58 day ahead cum death,2020-08-01,24,Maryland,quantile,0.9,7555.0
21,2020-06-04,58 day ahead cum death,2020-08-01,24,Maryland,quantile,0.95,8473.5
22,2020-06-04,58 day ahead cum death,2020-08-01,24,Maryland,quantile,0.975,8903.25
23,2020-06-04,58 day ahead cum death,2020-08-01,24,Maryland,quantile,0.99,8993.7
0,2020-06-04,59 day ahead cum death,2020-08-02,11,District of Columbia,point,NA,1107.3870967741937
1,2020-06-04,59 day ahead cum death,2020-08-02,11,District of Columbia,quantile,0.01,717.5999999999999
2,2020-06-04,59 day ahead cum death,2020-08-02,11,District of Columbia,quantile,0.025,768.0
3,2020-06-04,59 day ahead cum death,2020-08-02,11,District of Columbia,quantile,0.05,799.5
4,2020-06-04,59 day ahead cum death,2020-08-02,11,District of Columbia,quantile,0.1,816.0
5,2020-06-04,59 day ahead cum death,2020-08-02,11,District of Columbia,quantile,0.15,846.5
6,2020-06-04,59 day ahead cum death,2020-08-02,11,District of Columbia,quantile,0.2,863.0
7,2020-06-04,59 day ahead cum death,2020-08-02,11,District of Columbia,quantile,0.25,882.5
8,2020-06-04,59 day ahead cum death,2020-08-02,11,District of Columbia,quantile,0.3,905.0
9,2020-06-04,59 day ahead cum death,2020-08-02,11,District of Columbia,quantile,0.35,970.0
10,2020-06-04,59 day ahead cum death,2020-08-02,11,District of Columbia,quantile,0.4,989.0
11,2020-06-04,59 day ahead cum death,2020-08-02,11,District of Columbia,quantile,0.45,1028.5
12,2020-06-04,59 day ahead cum death,2020-08-02,11,District of Columbia,quantile,0.5,1043.0
13,2020-06-04,59 day ahead cum death,2020-08-02,11,District of Columbia,quantile,0.55,1068.5
14,2020-06-04,59 day ahead cum death,2020-08-02,11,District of Columbia,quantile,0.6,1086.0
15,2020-06-04,59 day ahead cum death,2020-08-02,11,District of Columbia,quantile,0.65,1147.5
16,2020-06-04,59 day ahead cum death,2020-08-02,11,District of Columbia,quantile,0.7,1217.0
17,2020-06-04,59 day ahead cum death,2020-08-02,11,District of Columbia,quantile,0.75,1247.5
18,2020-06-04,59 day ahead cum death,2020-08-02,11,District of Columbia,quantile,0.8,1312.0
19,2020-06-04,59 day ahead cum death,2020-08-02,11,District of Columbia,quantile,0.85,1427.0
20,2020-06-04,59 day ahead cum death,2020-08-02,11,District of Columbia,quantile,0.9,1531.0
21,2020-06-04,59 day ahead cum death,2020-08-02,11,District of Columbia,quantile,0.95,1645.5
22,2020-06-04,59 day ahead cum death,2020-08-02,11,District of Columbia,quantile,0.975,1687.25
23,2020-06-04,59 day ahead cum death,2020-08-02,11,District of Columbia,quantile,0.99,1729.1
0,2020-06-04,59 day ahead cum death,2020-08-02,24,Maryland,point,NA,6131.645161290323
1,2020-06-04,59 day ahead cum death,2020-08-02,24,Maryland,quantile,0.01,4148.099999999999
2,2020-06-04,59 day ahead cum death,2020-08-02,24,Maryland,quantile,0.025,4304.25
3,2020-06-04,59 day ahead cum death,2020-08-02,24,Maryland,quantile,0.05,4487.5
4,2020-06-04,59 day ahead cum death,2020-08-02,24,Maryland,quantile,0.1,4621.0
5,2020-06-04,59 day ahead cum death,2020-08-02,24,Maryland,quantile,0.15,4757.0
6,2020-06-04,59 day ahead cum death,2020-08-02,24,Maryland,quantile,0.2,5084.0
7,2020-06-04,59 day ahead cum death,2020-08-02,24,Maryland,quantile,0.25,5431.0
8,2020-06-04,59 day ahead cum death,2020-08-02,24,Maryland,quantile,0.3,5551.0
9,2020-06-04,59 day ahead cum death,2020-08-02,24,Maryland,quantile,0.35,5579.5
10,2020-06-04,59 day ahead cum death,2020-08-02,24,Maryland,quantile,0.4,5730.0
11,2020-06-04,59 day ahead cum death,2020-08-02,24,Maryland,quantile,0.45,5771.5
12,2020-06-04,59 day ahead cum death,2020-08-02,24,Maryland,quantile,0.5,5795.0
13,2020-06-04,59 day ahead cum death,2020-08-02,24,Maryland,quantile,0.55,6056.0
14,2020-06-04,59 day ahead cum death,2020-08-02,24,Maryland,quantile,0.6,6236.0
15,2020-06-04,59 day ahead cum death,2020-08-02,24,Maryland,quantile,0.65,6410.5
16,2020-06-04,59 day ahead cum death,2020-08-02,24,Maryland,quantile,0.7,6551.0
17,2020-06-04,59 day ahead cum death,2020-08-02,24,Maryland,quantile,0.75,6801.5
18,2020-06-04,59 day ahead cum death,2020-08-02,24,Maryland,quantile,0.8,6890.0
19,2020-06-04,59 day ahead cum death,2020-08-02,24,Maryland,quantile,0.85,7490.5
20,2020-06-04,59 day ahead cum death,2020-08-02,24,Maryland,quantile,0.9,7663.0
21,2020-06-04,59 day ahead cum death,2020-08-02,24,Maryland,quantile,0.95,8580.0
22,2020-06-04,59 day ahead cum death,2020-08-02,24,Maryland,quantile,0.975,9012.0
23,2020-06-04,59 day ahead cum death,2020-08-02,24,Maryland,quantile,0.99,9116.4
0,2020-06-04,60 day ahead cum death,2020-08-03,11,District of Columbia,point,NA,1118.9032258064517
1,2020-06-04,60 day ahead cum death,2020-08-03,11,District of Columbia,quantile,0.01,720.5999999999999
2,2020-06-04,60 day ahead cum death,2020-08-03,11,District of Columbia,quantile,0.025,771.0
3,2020-06-04,60 day ahead cum death,2020-08-03,11,District of Columbia,quantile,0.05,805.0
4,2020-06-04,60 day ahead cum death,2020-08-03,11,District of Columbia,quantile,0.1,823.0
5,2020-06-04,60 day ahead cum death,2020-08-03,11,District of Columbia,quantile,0.15,852.0
6,2020-06-04,60 day ahead cum death,2020-08-03,11,District of Columbia,quantile,0.2,871.0
7,2020-06-04,60 day ahead cum death,2020-08-03,11,District of Columbia,quantile,0.25,889.5
8,2020-06-04,60 day ahead cum death,2020-08-03,11,District of Columbia,quantile,0.3,906.0
9,2020-06-04,60 day ahead cum death,2020-08-03,11,District of Columbia,quantile,0.35,984.0
10,2020-06-04,60 day ahead cum death,2020-08-03,11,District of Columbia,quantile,0.4,995.0
11,2020-06-04,60 day ahead cum death,2020-08-03,11,District of Columbia,quantile,0.45,1040.5
12,2020-06-04,60 day ahead cum death,2020-08-03,11,District of Columbia,quantile,0.5,1055.0
13,2020-06-04,60 day ahead cum death,2020-08-03,11,District of Columbia,quantile,0.55,1078.0
14,2020-06-04,60 day ahead cum death,2020-08-03,11,District of Columbia,quantile,0.6,1101.0
15,2020-06-04,60 day ahead cum death,2020-08-03,11,District of Columbia,quantile,0.65,1157.5
