state_code,state_fips,state_name,county_fips,county_name,county_population,last_updated,date,weekday,covid,grade_total,n_grade_total,daily_distance_diff,grade_distance,n_grade_distance,daily_visitation_diff,grade_visitation,n_grade_visitation,encounters_rate,encounters_rate_norm,daily_encounter_diff,AverageDiff
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,4/16/2020,5,POST,D-,1.7,-0.363122031,D,2,-0.543016897,F,1,-0.540550071,-0.402190242,-1.402190242,-0.769443057
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,4/17/2020,6,POST,D-,1.7,-0.376468286,D,2,-0.559236883,D,2,-0.3123193,-0.232377687,-1.232377687,-0.722694285
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,4/18/2020,7,POST,D+,2.3,-0.421066352,C,3,-0.572066359,D,2,-0.402908459,-0.299779538,-1.299779538,-0.764304083
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,4/19/2020,1,POST,D,2,-0.499412789,C,3,-0.518324402,F,1,-0.521740809,-0.38819542,-1.38819542,-0.801977537
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,4/20/2020,2,POST,D+,2.3,-0.408440577,C,3,-0.580128871,D,2,-0.548694892,-0.408250305,-1.408250305,-0.798939918
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,4/21/2020,3,POST,D-,1.7,-0.419867517,C,3,-0.523161812,F,1,-0.365360106,-0.271842106,-1.271842106,-0.738290478
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,4/22/2020,4,POST,D,2,-0.422265143,C,3,-0.551416455,D,2,-0.270590188,-0.201329607,-1.201329607,-0.725003735
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,4/23/2020,5,POST,D-,1.7,-0.47578817,C,3,-0.543685053,F,1,-0.270829104,-0.20150737,-1.20150737,-0.740326864
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,4/24/2020,6,POST,D,2,-0.489346414,C,3,-0.579360844,D,2,-0.082085655,-0.061074914,-1.061074914,-0.709927391
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,4/25/2020,7,POST,D-,1.7,-0.456816716,C,3,-0.450929808,F,1,0.222611576,0.165631657,-0.834368343,-0.580704956
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,4/26/2020,1,POST,D,2,-0.581150735,B,4,-0.507234735,F,1,-0.34091106,-0.253651066,-1.253651066,-0.780678845
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,4/27/2020,2,POST,D-,1.7,-0.407075769,C,3,-0.482436084,F,1,-0.361617093,-0.269057158,-1.269057158,-0.719523004
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,4/28/2020,3,POST,F,1.3,-0.395167587,D,2,-0.398905,F,1,-0.267245368,-0.198840931,-1.198840931,-0.664304506
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,4/29/2020,4,POST,F,1.3,-0.339188632,D,2,-0.373699829,F,1,-0.21755089,-0.161866309,-1.161866309,-0.624918257
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,4/30/2020,5,POST,D,2,-0.5289905,C,3,-0.327308213,F,1,-0.532362222,-0.396098164,-1.396098164,-0.750798959
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,5/1/2020,6,POST,D,2,-0.446737748,C,3,-0.450504878,F,1,-0.436557002,-0.324815361,-1.324815361,-0.740685996
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,5/2/2020,7,POST,D,2,-0.41986037,C,3,-0.475237379,F,1,-0.419912538,-0.312431233,-1.312431233,-0.735842994
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,5/3/2020,1,POST,C-,2.7,-0.586785461,B,4,-0.587017644,D,2,-0.416886271,-0.310179573,-1.310179573,-0.827994226
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,5/4/2020,2,POST,D-,1.7,-0.425827449,C,3,-0.449844107,F,1,-0.179722562,-0.133720564,-1.133720564,-0.669797373
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,5/5/2020,3,POST,F,1.3,-0.383698588,D,2,-0.39291672,F,1,-0.062972394,-0.046853906,-1.046853906,-0.607823071
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,5/6/2020,4,POST,F,1.3,-0.340079118,D,2,-0.382694499,F,1,-0.061618538,-0.045846585,-1.045846585,-0.589540067
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,5/7/2020,5,POST,F,1.3,-0.283256568,D,2,-0.442969423,F,1,0.109046952,0.081135167,-0.918864833,-0.548363608
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,5/8/2020,6,POST,F,1.3,-0.337502359,D,2,-0.409545361,F,1,0.478569992,0.356074657,-0.643925343,-0.463657688
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,5/9/2020,7,POST,F,1.3,-0.265173289,D,2,-0.365824644,F,1,0.878276057,0.653471489,-0.346528511,-0.325842148
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,5/10/2020,1,POST,F,1.3,-0.287286616,D,2,-0.323569462,F,1,0.216240489,0.16089132,-0.83910868,-0.483321586
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,5/11/2020,2,POST,F,1.3,-0.302062558,D,2,-0.371565163,F,1,-0.078661196,-0.058526984,-1.058526984,-0.577384902
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,5/12/2020,3,POST,F,1.3,-0.319420844,D,2,-0.393258908,F,1,-0.121586394,-0.090464998,-1.090464998,-0.60104825
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,5/13/2020,4,POST,F,1.3,-0.271764382,D,2,-0.328685402,F,1,-0.073962519,-0.055030986,-1.055030986,-0.551826923
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,5/14/2020,5,POST,F,1.3,-0.260344328,D,2,-0.38937633,F,1,0.148069859,0.110169725,-0.889830275,-0.513183644
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,5/15/2020,6,POST,F,1,-0.149834083,F,1,-0.342769108,F,1,0.805008558,0.598957625,-0.401042375,-0.297881856
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,5/16/2020,7,POST,F,1,-0.152996311,F,1,-0.357368591,F,1,0.655765847,0.487915253,-0.512084747,-0.34081655
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,5/17/2020,1,POST,F,1.3,-0.289997271,D,2,-0.360953006,F,1,0.148706968,0.110643758,-0.889356242,-0.513435506
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,5/18/2020,2,POST,F,1.3,-0.329655374,D,2,-0.333277905,F,1,0.006950285,0.005171282,-0.994828718,-0.552587332
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,5/19/2020,3,POST,F,1.3,-0.266357727,D,2,-0.286282561,F,1,0.044141504,0.032842993,-0.967157007,-0.506599098
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,5/20/2020,4,POST,F,1.3,-0.273085034,D,2,-0.275990595,F,1,0.121948403,0.090734347,-0.909265653,-0.486113761
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,5/21/2020,5,POST,F,1,-0.15301158,F,1,-0.318973854,F,1,0.176421196,0.13126422,-0.86873578,-0.446907071
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,5/22/2020,6,POST,F,1,-0.183301999,F,1,-0.307673149,F,1,0.712229605,0.529926481,-0.470073519,-0.320349556
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,5/23/2020,7,POST,F,1,-0.143136577,F,1,-0.279314916,F,1,1.007210928,0.74940404,-0.25059596,-0.224349151
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,5/24/2020,1,POST,F,1,-0.239860377,F,1,-0.175485173,F,1,0.508514101,0.378354236,-0.621645764,-0.345663771
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,5/25/2020,2,POST,F,1,-0.19308778,F,1,-0.152774891,F,1,0.258608217,0.192414555,-0.807585445,-0.384482705
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,5/26/2020,3,POST,F,1,-0.180713075,F,1,-0.226228667,F,1,0.141539495,0.10531088,-0.89468912,-0.433876954
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,5/27/2020,4,POST,F,1,-0.109877243,F,1,-0.182018872,F,1,0.394392007,0.293442967,-0.706557033,-0.332817716
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,5/28/2020,5,POST,F,1,-0.249117248,F,1,-0.382554112,F,1,0.12776202,0.095059904,-0.904940096,-0.512203819
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,5/29/2020,6,POST,F,1.3,-0.262928941,D,2,-0.234976411,F,1,1.274159469,0.948024119,-0.051975881,-0.183293744
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,5/30/2020,7,POST,F,1,-0.246843798,F,1,-0.301042674,F,1,0.347069072,0.258232866,-0.741767134,-0.429884536
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,5/31/2020,1,POST,F,1.3,-0.334667811,D,2,-0.363813592,F,1,-0.191941556,-0.142811971,-1.142811971,-0.613764458
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,6/1/2020,2,POST,F,1.3,-0.274153129,D,2,-0.143587612,F,1,0.100095607,0.074475018,-0.925524982,-0.447755241
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,6/2/2020,3,POST,F,1.3,-0.295046257,D,2,-0.242225929,F,1,-0.160412218,-0.119352919,-1.119352919,-0.552208368
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,6/3/2020,4,POST,F,1,-0.200881635,F,1,-0.107966855,F,1,0.22297234,0.165900079,-0.834099921,-0.380982804
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,6/4/2020,5,POST,F,1,-0.240724798,F,1,-0.267736887,F,1,0.095101238,0.070759014,-0.929240986,-0.479234224
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,6/5/2020,6,POST,F,1,-0.247237615,F,1,-0.266571313,F,1,0.442724587,0.329404283,-0.670595717,-0.394801548
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,6/6/2020,7,POST,F,1,-0.209810325,F,1,-0.262976101,F,1,0.448367081,0.333602518,-0.666397482,-0.379727969
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,6/7/2020,1,POST,F,1.3,-0.253226551,D,2,-0.275370554,F,1,0.014771955,0.010990908,-0.989009092,-0.505868732
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,6/8/2020,2,POST,F,1,-0.215085288,F,1,-0.114446061,F,1,0.093652489,0.069681089,-0.930318911,-0.419950087
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,6/9/2020,3,POST,F,1,-0.247864001,F,1,-0.0503871,F,1,0.238756072,0.177643788,-0.822356212,-0.373535771
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,6/10/2020,4,POST,F,1,-0.205784515,F,1,-0.152652709,F,1,0.016411328,0.012210666,-0.987789334,-0.448742186
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,6/11/2020,5,POST,F,1.3,-0.27475483,D,2,-0.297135723,F,1,0.0195757,0.014565081,-0.985434919,-0.519108491
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,6/12/2020,6,POST,F,1,-0.148819939,F,1,-0.23321165,F,1,0.500217021,0.372180886,-0.627819114,-0.336616901
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,6/13/2020,7,POST,F,1,-0.146719251,F,1,-0.174803827,F,1,0.653517469,0.486242373,-0.513757627,-0.278426902
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,6/14/2020,1,POST,F,1,-0.199617695,F,1,-0.055810809,F,1,0.374366541,0.278543243,-0.721456757,-0.325628421
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,6/15/2020,2,POST,F,1,-0.229013751,F,1,-0.097027645,F,1,0.1278887,0.095154159,-0.904845841,-0.410295746
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,6/16/2020,3,POST,F,1,-0.185967103,F,1,-0.027759956,F,1,0.204596112,0.152227451,-0.847772549,-0.353833202
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,6/17/2020,4,POST,F,1.3,-0.278776592,D,2,-0.113552587,F,1,0.106614975,0.079325681,-0.920674319,-0.437667833
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,6/18/2020,5,POST,F,1,-0.232900313,F,1,-0.191250681,F,1,0.131205571,0.09762204,-0.90237796,-0.442176318
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,6/19/2020,6,POST,F,1,-0.210411777,F,1,-0.194301532,F,1,0.607005023,0.451635306,-0.548364694,-0.317692668
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,6/20/2020,7,POST,F,1,-0.134372197,F,1,-0.111111111,F,1,0.789204188,0.58719856,-0.41280144,-0.219428249
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,6/21/2020,1,POST,F,1,-0.210908757,F,1,-0.165884577,F,1,-0.045122351,-0.033572781,-1.033572781,-0.470122039
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,6/22/2020,2,POST,F,1.3,-0.295864501,D,2,-0.254791104,F,1,-0.144361611,-0.107410644,-1.107410644,-0.55268875
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,6/23/2020,3,POST,F,1,-0.177571643,F,1,-0.073142564,F,1,0.05011379,0.037286605,-0.962713395,-0.404475867
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,6/24/2020,4,POST,F,1,-0.142409548,F,1,-0.059050631,F,1,0.133988693,0.09969279,-0.90030721,-0.367255796
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,6/25/2020,5,POST,F,1,-0.174491851,F,1,-0.227717898,F,1,0.107186849,0.079751178,-0.920248822,-0.440819524
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,6/26/2020,6,POST,F,1,-0.024459436,F,1,-0.247045094,F,1,0.491791406,0.365911902,-0.634088098,-0.30186421
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,6/27/2020,7,POST,F,1,-0.018986183,F,1,-0.273868645,F,1,0.393581519,0.292839932,-0.707160068,-0.333338298
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,6/28/2020,1,POST,F,1,-0.187536602,F,1,-0.140217679,F,1,0.116946838,0.087012988,-0.912987012,-0.413580431
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,6/29/2020,2,POST,F,1,-0.224368006,F,1,-0.147121181,F,1,-0.135974121,-0.101170026,-1.101170026,-0.490886404
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,6/30/2020,3,POST,F,1,-0.113114937,F,1,0.010565037,F,1,0.123923705,0.092204048,-0.907795952,-0.336781951
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,7/1/2020,4,POST,F,1,-0.137042447,F,1,-0.035845201,F,1,0.155414918,0.115634734,-0.884365266,-0.352417638
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,7/2/2020,5,POST,F,1,-0.096561706,F,1,-0.136110281,F,1,0.306961619,0.228391363,-0.771608637,-0.334760208
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,7/3/2020,6,POST,F,1,-0.148798927,F,1,-0.197204847,F,1,0.672541822,0.50039723,-0.49960277,-0.281868848
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,7/4/2020,7,POST,F,1.3,-0.252643709,D,2,-0.391078147,F,1,0.142452433,0.105990142,-0.894009858,-0.512577238
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,7/5/2020,1,POST,F,1,-0.151627866,F,1,-0.24120027,F,1,-0.004595522,-0.003419247,-1.003419247,-0.465415794
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,7/6/2020,2,POST,F,1,-0.221851445,F,1,-0.101766784,F,1,0.080690004,0.060036496,-0.939963504,-0.421193911
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,7/7/2020,3,POST,F,1,-0.158531528,F,1,-0.10701912,F,1,0.108673722,0.080857469,-0.919142531,-0.394897726
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,7/8/2020,4,POST,F,1,-0.114282783,F,1,-0.106898995,F,1,0.148247427,0.110301842,-0.889698158,-0.370293312
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,7/9/2020,5,POST,F,1,-0.128650582,F,1,-0.251068169,F,1,0.092318116,0.068688263,-0.931311737,-0.437010163
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,7/10/2020,6,POST,F,1,-0.10375567,F,1,-0.248297504,F,1,0.386947776,0.28790417,-0.71209583,-0.354716335
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,7/11/2020,7,POST,F,1,-0.1043121,F,1,-0.309556057,F,1,0.165518032,0.123151842,-0.876848158,-0.430238771
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,7/12/2020,1,POST,F,1,-0.099619747,F,1,-0.16314155,F,1,-0.01980738,-0.01473746,-1.01473746,-0.425832919
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,7/13/2020,2,POST,F,1,-0.104378817,F,1,-0.043483683,F,1,0.226479836,0.168509792,-0.831490208,-0.326450903
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,7/14/2020,3,POST,F,1,-0.144659622,F,1,-0.056931434,F,1,0.163611784,0.12173352,-0.87826648,-0.359952512
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,7/15/2020,4,POST,F,1,-0.174406109,F,1,0.053321149,F,1,0.319428479,0.237667192,-0.762332808,-0.29447259
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,7/16/2020,5,POST,F,1,-0.109213832,F,1,-0.175531447,F,1,0.144396806,0.10743683,-0.89256317,-0.39243615
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,7/17/2020,6,POST,F,1,-0.181316156,F,1,-0.207935729,F,1,0.504448891,0.375329562,-0.624670438,-0.337974107
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,7/18/2020,7,POST,F,1,-0.021219168,F,1,-0.159439607,F,1,0.775860453,0.577270303,-0.422729697,-0.201129491
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,7/19/2020,1,POST,F,1,-0.131101666,F,1,-0.128814522,F,1,0.183665511,0.136654272,-0.863345728,-0.374420639
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,7/20/2020,2,POST,F,1.3,-0.256577482,D,2,-0.13223862,F,1,0.000627597,0.000466956,-0.999533044,-0.462783049
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,7/21/2020,3,POST,F,1,-0.142518908,F,1,-0.024509175,F,1,0.095139363,0.07078738,-0.92921262,-0.365413568
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,7/22/2020,4,POST,F,1,-0.212925686,F,1,-0.100327546,F,1,0.056976282,0.042392566,-0.957607434,-0.423620222
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,7/23/2020,5,POST,F,1,-0.186345454,F,1,-0.171135688,F,1,0.268455413,0.199741251,-0.800258749,-0.385913297
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,7/24/2020,6,POST,F,1,-0.152774026,F,1,-0.180496552,F,1,0.62675375,0.466329126,-0.533670874,-0.288980484
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,7/25/2020,7,POST,F,1,-0.140656606,F,1,-0.165946469,F,1,0.595262536,0.442898441,-0.557101559,-0.287901545
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,7/26/2020,1,POST,F,1,-0.081128807,F,1,-0.159732359,F,1,0.147980552,0.110103277,-0.889896723,-0.376919296
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,7/27/2020,2,POST,F,1,-0.156503171,F,1,-0.082145084,F,1,0.040277551,0.029968062,-0.970031938,-0.402893398
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,7/28/2020,3,POST,F,1.3,-0.277814151,D,2,-0.01047949,F,1,0.268226663,0.199571052,-0.800428948,-0.36290753
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,7/29/2020,4,POST,F,1,-0.039485487,F,1,0.025844277,F,1,0.840177254,0.6251245,-0.3748755,-0.12950557
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,7/29/2020,4,POST,F,1,-0.039485487,F,1,0.025844277,F,1,0.840177254,0.6251245,-0.3748755,-0.12950557
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,7/30/2020,5,POST,F,1,0.050175865,F,1,-0.094649482,F,1,0.881199707,0.655646798,-0.344353202,-0.12960894
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,7/30/2020,5,POST,F,1,0.050175865,F,1,-0.094649482,F,1,0.881199707,0.655646798,-0.344353202,-0.12960894
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,7/31/2020,6,POST,F,1,-0.063383649,F,1,-0.233154723,F,1,0.414855244,0.30866841,-0.69133159,-0.329289987
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,8/1/2020,7,POST,F,1,0.017773478,F,1,-0.087978788,F,1,1.318149828,0.980754655,-0.019245345,-0.029816885
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,8/2/2020,1,POST,F,1,-0.078762271,F,1,-0.077441539,F,1,1.228823056,0.914292068,-0.085707932,-0.080637248
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,8/3/2020,2,POST,F,1,-0.094807929,F,1,-0.040241114,F,1,0.860040356,0.63990342,-0.36009658,-0.165048541
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,8/4/2020,3,POST,F,1,-0.241118142,F,1,-0.235681595,F,1,0.62229313,0.463010252,-0.536989748,-0.337929828
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,8/5/2020,4,POST,F,1,-0.206285052,F,1,0.023708556,F,1,0.868275347,0.646030572,-0.353969428,-0.178848641
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,8/6/2020,5,POST,F,1,-0.235518651,F,1,-0.153236158,F,1,0.735104875,0.546946571,-0.453053429,-0.280602746
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,8/7/2020,6,POST,F,1,-0.204314993,F,1,-0.232756228,F,1,0.999730195,0.743838084,-0.256161916,-0.231077713
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,8/8/2020,7,POST,F,1,-0.160786333,F,1,-0.104317604,F,1,0.867207848,0.645236312,-0.354763688,-0.206622542
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,8/9/2020,1,POST,F,1,-0.157394015,F,1,-0.12873615,F,1,0.183246136,0.136342241,-0.863657759,-0.383262641
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,8/10/2020,2,POST,F,1,-0.210852594,F,1,0.006776138,F,1,1.011205807,0.752376385,-0.247623615,-0.150566691
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,8/11/2020,3,POST,F,1,-0.118183021,F,1,-0.092091193,F,1,0.528353238,0.393115325,-0.606884675,-0.272386296
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,8/12/2020,4,POST,F,1,-0.133150562,F,1,-0.05798277,F,1,0.054993784,0.040917511,-0.959082489,-0.383405274
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,8/13/2020,5,POST,F,1,-0.160599305,F,1,-0.14149069,F,1,0.785048568,0.584106617,-0.415893383,-0.239327793
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,8/14/2020,6,POST,F,1,-0.092392425,F,1,-0.110333099,F,1,0.727479884,0.541273281,-0.458726719,-0.220484081
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,8/15/2020,7,POST,F,1,-0.07780479,F,1,0.00621305,F,1,1.266490513,0.942318118,-0.057681882,-0.043091208
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,8/16/2020,1,POST,F,1,-0.204181586,F,1,-0.021091921,F,1,0.7999173,0.595169532,-0.404830468,-0.210034658
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,8/17/2020,2,POST,F,1,-0.221100092,F,1,0.007981709,F,1,0.316225983,0.23528441,-0.76471559,-0.325944658
MD,24,Maryland,24037,St. Mary's County,112664,2021-01-25 13:52:04.598522 UTC,8/18/2020,3,POST,F,1,-0.023740394,F,1,0.019718551,F,1,0.516000753,0.383924596,-0.616075404,-0.206699082
