state_code,state_fips,state_name,county_fips,county_name,county_population,last_updated,date,weekday,covid,grade_total,n_grade_total,daily_distance_diff,grade_distance,n_grade_distance,daily_visitation_diff,grade_visitation,n_grade_visitation,encounters_rate,grade_encounters,n_grade_encounters
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-05-15,6,POST,F,1,-0.236246374,F,1,-0.379156384,F,1,0.888494304,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-05-16,7,POST,F,1,-0.246188462,F,1,-0.351716027,F,1,1.03039018,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-05-17,1,POST,F,1,-0.24831714,F,1,-0.439975284,F,1,0.156942229,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-05-18,2,POST,F,1.3,-0.305916658,D,2,-0.398209496,F,1,0.258202934,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-05-19,3,POST,F,1.3,-0.252492268,D,2,-0.281877626,F,1,0.466495372,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-05-20,4,POST,F,1,-0.233951332,F,1,-0.336097131,F,1,0.397897491,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-05-21,5,POST,F,1,-0.172956268,F,1,-0.403020495,F,1,0.539257911,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-05-22,6,POST,F,1,-0.243290882,F,1,-0.344756127,F,1,0.916992469,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-05-23,7,POST,F,1,-0.17605067,F,1,-0.366339522,F,1,0.855534004,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-05-24,1,POST,F,1.3,-0.250608555,D,2,-0.332271825,F,1,0.590483215,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-05-25,2,POST,F,1,-0.21151858,F,1,-0.310619328,F,1,0.424729793,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-05-26,3,POST,F,1,-0.173002891,F,1,-0.235177054,F,1,0.472385389,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-05-27,4,POST,F,1,-0.158044043,F,1,-0.256263206,F,1,0.630939901,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-05-28,5,POST,F,1,-0.209415619,F,1,-0.373271108,F,1,0.628322116,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-05-29,6,POST,F,1,-0.245908966,F,1,-0.287240255,F,1,1.092800568,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-05-30,7,POST,F,1,-0.244333682,F,1,-0.344057838,F,1,0.584843023,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-05-31,1,POST,F,1.3,-0.288685645,D,2,-0.391898475,F,1,0.005859177,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-06-01,2,POST,F,1.3,-0.261048649,D,2,-0.18988892,F,1,0.498814187,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-06-02,3,POST,F,1,-0.24907404,F,1,-0.321679249,F,1,0.148436088,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-06-03,4,POST,F,1,-0.188460501,F,1,-0.112463579,F,1,0.814670771,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-06-04,5,POST,F,1,-0.235216065,F,1,-0.329939558,F,1,0.405331147,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-06-05,6,POST,F,1.3,-0.252294904,D,2,-0.379212901,F,1,0.473060526,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-06-06,7,POST,F,1,-0.204491636,F,1,-0.315084354,F,1,0.526248098,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-06-07,1,POST,F,1,-0.198115083,F,1,-0.347220077,F,1,0.124973678,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-06-08,2,POST,F,1,-0.186378171,F,1,-0.221853453,F,1,0.354068225,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-06-09,3,POST,F,1,-0.189107106,F,1,-0.213393562,F,1,0.355565176,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-06-10,4,POST,F,1.3,-0.275418968,D,2,-0.291202868,F,1,0.187601204,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-06-11,5,POST,F,1,-0.237626046,F,1,-0.311674621,F,1,0.444679564,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-06-12,6,POST,F,1,-0.140965742,F,1,-0.302368079,F,1,0.62477189,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-06-13,7,POST,F,1,-0.094836074,F,1,-0.313698586,F,1,0.752257094,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-06-14,1,POST,F,1,-0.14645834,F,1,-0.258243521,F,1,0.4129381,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-06-15,2,POST,F,1,-0.177544948,F,1,-0.204977159,F,1,0.454822168,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-06-16,3,POST,F,1,-0.199496238,F,1,-0.142154974,F,1,0.519252145,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-06-17,4,POST,F,1,-0.222500015,F,1,-0.154598151,F,1,0.476940377,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-06-18,5,POST,F,1,-0.185902154,F,1,-0.297922946,F,1,0.512256192,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-06-19,6,POST,F,1,-0.201585546,F,1,-0.237467267,F,1,0.925353468,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-06-20,7,POST,F,1,-0.113389081,F,1,-0.213941552,F,1,1.113174947,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-06-21,1,POST,F,1,-0.103024239,F,1,-0.323478736,F,1,0.180330301,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-06-22,2,POST,F,1,-0.192124604,F,1,-0.272408852,F,1,0.158303742,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-06-23,3,POST,F,1,-0.200717817,F,1,-0.183624475,F,1,0.414648901,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-06-24,4,POST,F,1,-0.109746224,F,1,-0.168396607,F,1,0.447948415,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-06-25,5,POST,F,1,-0.124270829,F,1,-0.302372641,F,1,0.441563462,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-06-26,6,POST,F,1,-0.048625625,F,1,-0.262579831,F,1,0.612490785,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-06-27,7,POST,F,1,-0.025942266,F,1,-0.333682814,F,1,0.542867305,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-06-28,1,POST,F,1,-0.092863882,F,1,-0.22770536,F,1,0.528447699,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-06-29,2,POST,F,1,-0.117307924,F,1,-0.315983491,F,1,0.031887788,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-06-30,3,POST,F,1,-0.106783068,F,1,-0.146476293,F,1,0.345850272,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-07-01,4,POST,F,1,-0.125796559,F,1,-0.121112254,F,1,0.494689935,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-07-02,5,POST,F,1,-0.099780497,F,1,-0.233889722,F,1,0.584018173,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-07-03,6,POST,F,1,-0.191364295,F,1,-0.245247829,F,1,0.746819192,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-07-04,7,POST,F,1,-0.242496858,F,1,-0.543936583,F,1,0.109790321,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-07-05,1,POST,F,1,-0.115982175,F,1,-0.299642335,F,1,0.146603087,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-07-06,2,POST,F,1,-0.181561828,F,1,-0.210022902,F,1,0.361675178,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-07-07,3,POST,F,1,-0.172889213,F,1,-0.193808636,F,1,0.383854488,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-07-08,4,POST,F,1,-0.095040226,F,1,-0.166499319,F,1,0.447337415,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-07-09,5,POST,F,1,-0.142733916,F,1,-0.294469136,F,1,0.357123226,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-07-10,6,POST,F,1,-0.084850838,F,1,-0.254008025,F,1,0.626177191,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-07-11,7,POST,F,1,-0.022318887,F,1,-0.300679664,F,1,0.622083489,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-07-12,1,POST,F,1,-0.028027998,F,1,-0.256389843,F,1,0.416420802,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-07-13,2,POST,F,1,-0.089110943,F,1,-0.158365277,F,1,0.532908001,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-07-14,3,POST,F,1,-0.153510374,F,1,-0.15365322,F,1,0.402062295,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-07-15,4,POST,F,1,-0.179871256,F,1,-0.142475221,F,1,0.557409111,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-07-16,5,POST,F,1,-0.188658791,F,1,-0.270250083,F,1,0.50623784,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-07-17,6,POST,F,1,-0.112884041,F,1,-0.247320133,F,1,0.713764078,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-07-18,7,POST,F,1,0.020390553,F,1,-0.255204606,F,1,0.937451273,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-07-19,1,POST,F,1,-0.088036299,F,1,-0.248832539,F,1,0.550718659,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-07-20,2,POST,F,1,-0.152596145,F,1,-0.235619022,F,1,0.273477291,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-07-21,3,POST,F,1,-0.144743859,F,1,-0.15362795,F,1,0.361064178,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-07-22,4,POST,F,1,-0.188821553,F,1,-0.237388889,F,1,0.211491315,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-07-23,5,POST,F,1,-0.157893207,F,1,-0.263448407,F,1,0.522001646,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-07-24,6,POST,F,1,-0.086854258,F,1,-0.233153106,F,1,0.862053841,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-07-25,7,POST,F,1,-0.035196298,F,1,-0.272636104,F,1,0.775475104,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-07-26,1,POST,F,1,-0.079306826,F,1,-0.207766437,F,1,0.416268051,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-07-27,2,POST,F,1,-0.117029682,F,1,-0.220089893,F,1,0.334241267,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-07-28,3,POST,F,1,-0.232624818,F,1,-0.142129703,F,1,1.036891565,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-07-29,4,POST,F,1,-0.106629306,F,1,-0.144224668,F,1,1.813136845,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-07-29,4,POST,F,1,-0.106629306,F,1,-0.144224668,F,1,1.813136845,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-07-30,5,POST,F,1,-0.04681227,F,1,-0.249781488,F,1,1.748767967,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-07-30,5,POST,F,1,-0.04681227,F,1,-0.249781488,F,1,1.748767967,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-07-31,6,POST,F,1,-0.055025741,F,1,-0.265801323,F,1,0.809843869,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-08-01,7,POST,F,1,-0.053448184,F,1,-0.304782266,F,1,1.838462805,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-08-02,1,POST,F,1,-0.127921021,F,1,-0.282293808,F,1,2.256967433,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-08-03,2,POST,F,1,-0.151605171,F,1,-0.231699999,F,1,1.712016302,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-08-04,3,POST,F,1,-0.173318901,F,1,-0.186277916,F,1,1.80140564,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-08-05,4,POST,F,1,-0.217961625,F,1,-0.195106476,F,1,1.625254265,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-08-06,5,POST,F,1,-0.234996735,F,1,-0.332143217,F,1,1.923819542,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-08-07,6,POST,F,1,-0.21119823,F,1,-0.306983666,F,1,2.135439482,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-08-08,7,POST,F,1,-0.174669265,F,1,-0.275662912,F,1,2.041681492,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-08-09,1,POST,F,1,-0.118112306,F,1,-0.20843186,F,1,1.136729007,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-08-10,2,POST,F,1,-0.231357467,F,1,-0.198216844,F,1,2.493302334,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-08-11,3,POST,F,1,-0.187999803,F,1,-0.184736393,F,1,1.42457123,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-08-12,4,POST,F,1,-0.159755046,F,1,-0.183254588,F,1,0.542470155,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-08-13,5,POST,F,1,-0.188671723,F,1,-0.275356638,F,1,1.698177146,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-08-14,6,POST,F,1,-0.098720442,F,1,-0.260507526,F,1,1.222757844,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-08-15,7,POST,F,1,-0.085846198,F,1,-0.18651794,F,1,1.780387231,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-08-16,1,POST,F,1,-0.115366668,F,1,-0.115747947,F,1,1.877169672,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-08-17,2,POST,F,1,-0.174963927,F,1,-0.1811446,F,1,1.371261457,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-08-18,3,POST,F,1,-0.096618272,F,1,-0.180389803,F,1,1.499204911,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-08-19,4,POST,F,1,-0.1095667,F,1,-0.1666718,F,1,0.471594125,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-08-20,5,POST,F,1,-0.097939152,F,1,-0.222701918,F,1,0.166216195,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-08-21,6,POST,F,1,-0.069057362,F,1,-0.155140257,F,1,0.471960725,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-08-22,7,POST,F,1,-0.024796623,F,1,-0.222675534,F,1,0.394210942,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-08-23,1,POST,F,1,0.004473503,F,1,-0.134593676,F,1,0.150880089,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-08-24,2,POST,F,1,-0.115659001,F,1,-0.12084063,F,1,0.172753898,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-08-25,3,POST,F,1,-0.113659293,F,1,-0.11190574,F,1,0.118313775,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-08-26,4,POST,F,1,-0.12751687,F,1,-0.112907101,F,1,0.105330019,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-08-27,5,POST,F,1,-0.119376193,F,1,-0.204860762,F,1,0.15289639,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-08-28,6,POST,F,1,-0.190185605,F,1,-0.287259095,F,1,0.080798359,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-08-29,7,POST,F,1,-0.140844683,F,1,-0.156413962,F,1,0.595779928,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-08-30,1,POST,F,1,-0.16300838,F,1,-0.192509239,F,1,0.137071483,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-08-31,2,POST,F,1.3,-0.335638637,D,2,-0.18334905,F,1,-0.037918991,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-09-01,3,POST,F,1.3,-0.332576602,D,2,-0.123176549,F,1,0.043955043,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-09-02,4,POST,F,1.3,-0.265138532,D,2,-0.10292786,F,1,0.161297643,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-09-03,5,POST,F,1.3,-0.278605624,D,2,-0.252747951,F,1,0.102397218,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-09-04,6,POST,F,1,-0.201033961,F,1,-0.195889301,F,1,0.287285897,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-09-05,7,POST,F,1,-0.229419466,F,1,-0.18989119,F,1,0.288843947,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-09-06,1,POST,F,1,-0.209311197,F,1,-0.151466901,F,1,0.151918789,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-09-07,2,POST,F,1.3,-0.268101085,D,2,-0.134459236,F,1,0.159098042,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-09-08,3,POST,F,1.3,-0.28229608,D,2,-0.168436681,F,1,0.061551851,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-09-09,4,POST,F,1.3,-0.290334645,D,2,-0.165562995,F,1,0.076674107,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-09-10,5,POST,F,1.3,-0.325626972,D,2,-0.280187735,F,1,-0.054874249,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-09-11,6,POST,F,1.3,-0.279246878,D,2,-0.201578719,F,1,0.235809125,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-09-12,7,POST,F,1,-0.205822045,F,1,-0.163105761,F,1,0.447704015,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-09-13,1,POST,F,1,-0.247987926,F,1,-0.178511591,F,1,0.025777786,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-09-14,2,POST,F,1.3,-0.316639475,D,2,-0.205516025,F,1,-0.016992233,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-09-15,3,POST,F,1.3,-0.290934968,D,2,-0.194137158,F,1,-0.066544354,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-09-16,4,POST,F,1.3,-0.291696871,D,2,-0.176848162,F,1,-0.01216533,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-09-17,5,POST,F,1.3,-0.26124409,D,2,-0.281416698,F,1,0.002865276,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-09-18,6,POST,F,1,-0.197956842,F,1,-0.181646917,F,1,0.215401716,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-09-19,7,POST,F,1,-0.186020618,F,1,-0.128388635,F,1,0.471074775,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-09-20,1,POST,F,1,-0.203401462,F,1,-0.212757109,F,1,-0.060251051,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-09-21,2,POST,D-,1.7,-0.314134742,D,2,-0.231675505,F,1,-0.427248357,D,2
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-09-22,3,POST,F,1.3,-0.304351427,D,2,-0.256834191,F,1,-0.212451216,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-09-23,4,POST,F,1.3,-0.286901597,D,2,-0.211221102,F,1,-0.180007102,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-09-24,5,POST,F,1.3,-0.265795145,D,2,-0.276564412,F,1,-0.0588763,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-09-25,6,POST,F,1,-0.216288778,F,1,-0.213447373,F,1,0.151246689,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-09-26,7,POST,F,1,-0.195075475,F,1,-0.164090385,F,1,0.487510682,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-09-27,1,POST,F,1,-0.212763743,F,1,-0.16025999,F,1,0.063843102,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-09-28,2,POST,F,1.3,-0.282098483,D,2,-0.213868443,F,1,-0.159935743,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-09-29,3,POST,F,1.3,-0.253349301,D,2,-0.236288972,F,1,-0.218958368,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-09-30,4,POST,F,1,-0.16085152,F,1,-0.186507081,F,1,-0.062756152,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-10-01,5,POST,F,1,-0.135977371,F,1,-0.272962278,F,1,-0.015770232,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-10-02,6,POST,F,1,-0.1807259,F,1,-0.201748272,F,1,0.064545752,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-10-03,7,POST,F,1,-0.137494945,F,1,-0.183874041,F,1,0.283711545,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-10-04,1,POST,F,1,-0.243740875,F,1,-0.200446784,F,1,-0.076992458,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-10-05,2,POST,D-,1.7,-0.389855017,D,2,-0.297515094,F,1,-0.449580416,D,2
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-10-06,3,POST,F,1.3,-0.319380961,D,2,-0.211043371,F,1,-0.26948809,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-10-07,4,POST,F,1.3,-0.335359518,D,2,-0.219278415,F,1,-0.184772904,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-10-08,5,POST,F,1.3,-0.362426358,D,2,-0.294998861,F,1,-0.257756885,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-10-09,6,POST,F,1.3,-0.279347491,D,2,-0.277443906,F,1,-0.024782486,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-10-10,7,POST,F,1,-0.168379953,F,1,-0.242094515,F,1,0.452592017,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-10-11,1,POST,F,1.3,-0.25372235,D,2,-0.303563578,F,1,-0.218683418,F,1
MD,24,Maryland,24013,Carroll County,168429,2020-12-30 14:13:35.13358 UTC,2020-10-12,2,POST,F,1.3,-0.353858416,D,2,-0.269616548,F,1,-0.36321553,F,1
